id,path,transactional,path_length,diagram,useCase
36,User->like post button->save the like status->update like number of the post->grayed out post like button,CTRL,5,Like a thread or a post,Like a thread or a post
37,User->like post button->save the like status->update like number of the post->grayed out post like button,INT,5,Like a thread or a post,Like a thread or a post
38,User->like post button->save the like status->update like number of the post->calculate points of the owner->post is liked message,CTRL,6,Like a thread or a post,Like a thread or a post
39,User->like post button->save the like status->update like number of the post->calculate points of the owner->post is liked message,INT,6,Like a thread or a post,Like a thread or a post
40,User->like post button->save the like status->update like number of the post->calculate points of the owner->thread is liked message,CTRL,6,Like a thread or a post,Like a thread or a post
41,User->like post button->save the like status->update like number of the post->calculate points of the owner->thread is liked message,INT,6,Like a thread or a post,Like a thread or a post
42,User->like post button->save the like status->update like number of the post->calculate points of the owner->point,CTRL,6,Like a thread or a post,Like a thread or a post
43,User->like post button->save the like status->update like number of the post->calculate points of the owner->point,DM,6,Like a thread or a post,Like a thread or a post
44,User->like post button->save the like status->update like number of the post->calculate points of the owner->point,EI,6,Like a thread or a post,Like a thread or a post
45,User->like post button->save the like status->update like number of the post->post,CTRL,5,Like a thread or a post,Like a thread or a post
46,User->like post button->save the like status->update like number of the post->post,DM,5,Like a thread or a post,Like a thread or a post
47,User->like post button->save the like status->update like number of the post->post,EI,5,Like a thread or a post,Like a thread or a post
48,User->like thread button->save the like status->Like information,CTRL,4,Like a thread or a post,Like a thread or a post
49,User->like thread button->save the like status->Like information,DM,4,Like a thread or a post,Like a thread or a post
50,User->like thread button->save the like status->Like information,EI,4,Like a thread or a post,Like a thread or a post
51,User->like thread button->save the like status->update like number of thread->thread,CTRL,5,Like a thread or a post,Like a thread or a post
52,User->like thread button->save the like status->update like number of thread->thread,DM,5,Like a thread or a post,Like a thread or a post
53,User->like thread button->save the like status->update like number of thread->thread,EI,5,Like a thread or a post,Like a thread or a post
54,User->like thread button->save the like status->update like number of thread->calculate points of the owner->post is liked message,CTRL,6,Like a thread or a post,Like a thread or a post
55,User->like thread button->save the like status->update like number of thread->calculate points of the owner->post is liked message,INT,6,Like a thread or a post,Like a thread or a post
56,User->like thread button->save the like status->update like number of thread->calculate points of the owner->thread is liked message,CTRL,6,Like a thread or a post,Like a thread or a post
57,User->like thread button->save the like status->update like number of thread->calculate points of the owner->thread is liked message,INT,6,Like a thread or a post,Like a thread or a post
58,User->like thread button->save the like status->update like number of thread->calculate points of the owner->point,CTRL,6,Like a thread or a post,Like a thread or a post
59,User->like thread button->save the like status->update like number of thread->calculate points of the owner->point,DM,6,Like a thread or a post,Like a thread or a post
60,User->like thread button->save the like status->update like number of thread->calculate points of the owner->point,EI,6,Like a thread or a post,Like a thread or a post
61,User->like thread button->save the like status->update like number of thread->grayed out thread like button,CTRL,5,Like a thread or a post,Like a thread or a post
62,User->like thread button->save the like status->update like number of thread->grayed out thread like button,INT,5,Like a thread or a post,Like a thread or a post
63,User->like thread button->save the like status->update like number of the post->grayed out post like button,CTRL,5,Like a thread or a post,Like a thread or a post
64,User->like thread button->save the like status->update like number of the post->grayed out post like button,INT,5,Like a thread or a post,Like a thread or a post
65,User->like thread button->save the like status->update like number of the post->calculate points of the owner->post is liked message,CTRL,6,Like a thread or a post,Like a thread or a post
66,User->like thread button->save the like status->update like number of the post->calculate points of the owner->post is liked message,INT,6,Like a thread or a post,Like a thread or a post
67,User->like thread button->save the like status->update like number of the post->calculate points of the owner->thread is liked message,CTRL,6,Like a thread or a post,Like a thread or a post
68,User->like thread button->save the like status->update like number of the post->calculate points of the owner->thread is liked message,INT,6,Like a thread or a post,Like a thread or a post
69,User->like thread button->save the like status->update like number of the post->calculate points of the owner->point,CTRL,6,Like a thread or a post,Like a thread or a post
70,User->like thread button->save the like status->update like number of the post->calculate points of the owner->point,DM,6,Like a thread or a post,Like a thread or a post
71,User->like thread button->save the like status->update like number of the post->calculate points of the owner->point,EI,6,Like a thread or a post,Like a thread or a post
72,User->like thread button->save the like status->update like number of the post->post,CTRL,5,Like a thread or a post,Like a thread or a post
73,User->like thread button->save the like status->update like number of the post->post,DM,5,Like a thread or a post,Like a thread or a post
74,User->like thread button->save the like status->update like number of the post->post,EI,5,Like a thread or a post,Like a thread or a post
75,User->unlike post button->save the unlike status->Like information,CTRL,4,Unlike a thread or a post,Unlike a thread or a post
76,User->unlike post button->save the unlike status->Like information,DM,4,Unlike a thread or a post,Unlike a thread or a post
77,User->unlike post button->save the unlike status->Like information,EI,4,Unlike a thread or a post,Unlike a thread or a post
78,User->unlike post button->save the unlike status->update like number of the post->post,CTRL,5,Unlike a thread or a post,Unlike a thread or a post
79,User->unlike post button->save the unlike status->update like number of the post->post,DM,5,Unlike a thread or a post,Unlike a thread or a post
80,User->unlike post button->save the unlike status->update like number of the post->post,EI,5,Unlike a thread or a post,Unlike a thread or a post
81,User->unlike post button->save the unlike status->update like number of the post->calculate points of the owner->thread is unliked message,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
82,User->unlike post button->save the unlike status->update like number of the post->calculate points of the owner->thread is unliked message,INT,6,Unlike a thread or a post,Unlike a thread or a post
83,User->unlike post button->save the unlike status->update like number of the post->calculate points of the owner->post is unliked message,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
84,User->unlike post button->save the unlike status->update like number of the post->calculate points of the owner->post is unliked message,INT,6,Unlike a thread or a post,Unlike a thread or a post
85,User->unlike post button->save the unlike status->update like number of the post->calculate points of the owner->point,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
86,User->unlike post button->save the unlike status->update like number of the post->calculate points of the owner->point,DM,6,Unlike a thread or a post,Unlike a thread or a post
87,User->unlike post button->save the unlike status->update like number of the post->calculate points of the owner->point,EI,6,Unlike a thread or a post,Unlike a thread or a post
88,User->unlike post button->save the unlike status->update like number of the post->grayed out post unlike button,CTRL,5,Unlike a thread or a post,Unlike a thread or a post
89,User->unlike post button->save the unlike status->update like number of the post->grayed out post unlike button,INT,5,Unlike a thread or a post,Unlike a thread or a post
90,User->unlike post button->save the unlike status->update like number of thread->calculate points of the owner->thread is unliked message,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
91,User->unlike post button->save the unlike status->update like number of thread->calculate points of the owner->thread is unliked message,INT,6,Unlike a thread or a post,Unlike a thread or a post
92,User->unlike post button->save the unlike status->update like number of thread->calculate points of the owner->post is unliked message,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
93,User->unlike post button->save the unlike status->update like number of thread->calculate points of the owner->post is unliked message,INT,6,Unlike a thread or a post,Unlike a thread or a post
94,User->unlike post button->save the unlike status->update like number of thread->calculate points of the owner->point,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
95,User->unlike post button->save the unlike status->update like number of thread->calculate points of the owner->point,DM,6,Unlike a thread or a post,Unlike a thread or a post
96,User->unlike post button->save the unlike status->update like number of thread->calculate points of the owner->point,EI,6,Unlike a thread or a post,Unlike a thread or a post
97,User->unlike post button->save the unlike status->update like number of thread->thread,CTRL,5,Unlike a thread or a post,Unlike a thread or a post
98,User->unlike post button->save the unlike status->update like number of thread->thread,DM,5,Unlike a thread or a post,Unlike a thread or a post
99,User->unlike post button->save the unlike status->update like number of thread->thread,EI,5,Unlike a thread or a post,Unlike a thread or a post
100,User->unlike post button->save the unlike status->update like number of thread->grayed out thread unlike button,CTRL,5,Unlike a thread or a post,Unlike a thread or a post
101,User->unlike post button->save the unlike status->update like number of thread->grayed out thread unlike button,INT,5,Unlike a thread or a post,Unlike a thread or a post
102,User->unlike thread button->save the unlike status->Like information,CTRL,4,Unlike a thread or a post,Unlike a thread or a post
103,User->unlike thread button->save the unlike status->Like information,DM,4,Unlike a thread or a post,Unlike a thread or a post
104,User->unlike thread button->save the unlike status->Like information,EI,4,Unlike a thread or a post,Unlike a thread or a post
105,User->unlike thread button->save the unlike status->update like number of the post->post,CTRL,5,Unlike a thread or a post,Unlike a thread or a post
106,User->unlike thread button->save the unlike status->update like number of the post->post,DM,5,Unlike a thread or a post,Unlike a thread or a post
107,User->unlike thread button->save the unlike status->update like number of the post->post,EI,5,Unlike a thread or a post,Unlike a thread or a post
108,User->unlike thread button->save the unlike status->update like number of the post->calculate points of the owner->thread is unliked message,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
109,User->unlike thread button->save the unlike status->update like number of the post->calculate points of the owner->thread is unliked message,INT,6,Unlike a thread or a post,Unlike a thread or a post
110,User->unlike thread button->save the unlike status->update like number of the post->calculate points of the owner->post is unliked message,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
111,User->unlike thread button->save the unlike status->update like number of the post->calculate points of the owner->post is unliked message,INT,6,Unlike a thread or a post,Unlike a thread or a post
112,User->unlike thread button->save the unlike status->update like number of the post->calculate points of the owner->point,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
113,User->unlike thread button->save the unlike status->update like number of the post->calculate points of the owner->point,DM,6,Unlike a thread or a post,Unlike a thread or a post
114,User->unlike thread button->save the unlike status->update like number of the post->calculate points of the owner->point,EI,6,Unlike a thread or a post,Unlike a thread or a post
115,User->unlike thread button->save the unlike status->update like number of the post->grayed out post unlike button,CTRL,5,Unlike a thread or a post,Unlike a thread or a post
116,User->unlike thread button->save the unlike status->update like number of the post->grayed out post unlike button,INT,5,Unlike a thread or a post,Unlike a thread or a post
117,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->thread is unliked message,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
118,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->thread is unliked message,INT,6,Unlike a thread or a post,Unlike a thread or a post
119,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->post is unliked message,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
120,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->post is unliked message,INT,6,Unlike a thread or a post,Unlike a thread or a post
121,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->point,CTRL,6,Unlike a thread or a post,Unlike a thread or a post
122,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->point,DM,6,Unlike a thread or a post,Unlike a thread or a post
123,User->unlike thread button->save the unlike status->update like number of thread->calculate points of the owner->point,EI,6,Unlike a thread or a post,Unlike a thread or a post
124,User->unlike thread button->save the unlike status->update like number of thread->thread,CTRL,5,Unlike a thread or a post,Unlike a thread or a post
125,User->unlike thread button->save the unlike status->update like number of thread->thread,DM,5,Unlike a thread or a post,Unlike a thread or a post
126,User->unlike thread button->save the unlike status->update like number of thread->thread,EI,5,Unlike a thread or a post,Unlike a thread or a post
127,User->unlike thread button->save the unlike status->update like number of thread->grayed out thread unlike button,CTRL,5,Unlike a thread or a post,Unlike a thread or a post
128,User->unlike thread button->save the unlike status->update like number of thread->grayed out thread unlike button,INT,5,Unlike a thread or a post,Unlike a thread or a post
129,User->forum page->load threads from db->sort by likes->like,CTRL,5,View the forum,View the forum
130,User->forum page->load threads from db->sort by likes->like,DM,5,View the forum,View the forum
131,User->forum page->load threads from db->sort by likes->like,EI,5,View the forum,View the forum
132,User->forum page->load threads from db->sort by likes->List of threads,CTRL,5,View the forum,View the forum
133,User->forum page->load threads from db->sort by likes->List of threads,INT,5,View the forum,View the forum
134,User->forum page->load threads from db->No threads available,CTRL,4,View the forum,View the forum
135,User->forum page->load threads from db->No threads available,INT,4,View the forum,View the forum
136,User->forum page->load threads from db->thread,CTRL,4,View the forum,View the forum
137,User->forum page->load threads from db->thread,DM,4,View the forum,View the forum
138,User->forum page->load threads from db->thread,EI,4,View the forum,View the forum
139,User->Post comment page->validate the posted comment->save comment->comment,CTRL,5,Post to a specific thread on forum,Post to a specific thread on forum
140,User->Post comment page->validate the posted comment->save comment->comment,DM,5,Post to a specific thread on forum,Post to a specific thread on forum
141,User->Post comment page->validate the posted comment->save comment->comment,EI,5,Post to a specific thread on forum,Post to a specific thread on forum
142,User->Post comment page->validate the posted comment->save comment->comment is posted successfully message,CTRL,5,Post to a specific thread on forum,Post to a specific thread on forum
143,User->Post comment page->validate the posted comment->save comment->comment is posted successfully message,INT,5,Post to a specific thread on forum,Post to a specific thread on forum
144,User->Post comment page->validate the posted comment->save comment->error in the posted comment,CTRL,5,Post to a specific thread on forum,Post to a specific thread on forum
145,User->Post comment page->validate the posted comment->save comment->error in the posted comment,INT,5,Post to a specific thread on forum,Post to a specific thread on forum
146,User->Forum page->query thread detail->thread,CTRL,4,Post to a specific thread on forum,Post to a specific thread on forum
147,User->Forum page->query thread detail->thread,DM,4,Post to a specific thread on forum,Post to a specific thread on forum
148,User->Forum page->query thread detail->thread,EI,4,Post to a specific thread on forum,Post to a specific thread on forum
149,User->Forum page->query thread detail->load comment input field->Post comment page,CTRL,5,Post to a specific thread on forum,Post to a specific thread on forum
150,User->Forum page->query thread detail->load comment input field->Post comment page,INT,5,Post to a specific thread on forum,Post to a specific thread on forum
151,User->Online store page->check if the user has enough points->decrease the points->user,CTRL,5,Redeem gift items,Redeem gift items
152,User->Online store page->check if the user has enough points->decrease the points->user,DM,5,Redeem gift items,Redeem gift items
153,User->Online store page->check if the user has enough points->decrease the points->user,EI,5,Redeem gift items,Redeem gift items
154,User->Online store page->check if the user has enough points->decrease the points->decrease the itme num in store->store,CTRL,6,Redeem gift items,Redeem gift items
155,User->Online store page->check if the user has enough points->decrease the points->decrease the itme num in store->store,DM,6,Redeem gift items,Redeem gift items
156,User->Online store page->check if the user has enough points->decrease the points->decrease the itme num in store->store,EI,6,Redeem gift items,Redeem gift items
157,User->Online store page->check if the user has enough points->decrease the points->decrease the itme num in store->redeem success message,CTRL,6,Redeem gift items,Redeem gift items
158,User->Online store page->check if the user has enough points->decrease the points->decrease the itme num in store->redeem success message,INT,6,Redeem gift items,Redeem gift items
159,User->Online store page->check if the user has enough points->user,CTRL,4,Redeem gift items,Redeem gift items
160,User->Online store page->check if the user has enough points->user,DM,4,Redeem gift items,Redeem gift items
161,User->Online store page->check if the user has enough points->user,EI,4,Redeem gift items,Redeem gift items
162,User->Online store page->check if the user has enough points->Point is not enough message,CTRL,4,Redeem gift items,Redeem gift items
163,User->Online store page->check if the user has enough points->Point is not enough message,INT,4,Redeem gift items,Redeem gift items
164,User->Redeem gift option->direct to online store page->load store details->store,CTRL,5,Redeem gift items,Redeem gift items
165,User->Redeem gift option->direct to online store page->load store details->store,DM,5,Redeem gift items,Redeem gift items
166,User->Redeem gift option->direct to online store page->load store details->store,EI,5,Redeem gift items,Redeem gift items
167,User->Redeem gift option->direct to online store page->load store details->Online store page,CTRL,5,Redeem gift items,Redeem gift items
168,User->Redeem gift option->direct to online store page->load store details->Online store page,INT,5,Redeem gift items,Redeem gift items
169,User->url of leaderboard->redirect to the home page->load participants->No leaders error message,CTRL,5,View the leaderboard,View the leaderboard
170,User->url of leaderboard->redirect to the home page->load participants->No leaders error message,INT,5,View the leaderboard,View the leaderboard
171,User->url of leaderboard->redirect to the home page->load participants->Participant ranking and points page,CTRL,5,View the leaderboard,View the leaderboard
172,User->url of leaderboard->redirect to the home page->load participants->Participant ranking and points page,INT,5,View the leaderboard,View the leaderboard
173,User->url of leaderboard->redirect to the home page->load participants->loading participants error,CTRL,5,View the leaderboard,View the leaderboard
174,User->url of leaderboard->redirect to the home page->load participants->loading participants error,INT,5,View the leaderboard,View the leaderboard
175,User->url of leaderboard->redirect to the home page->load participants->partiticipants,CTRL,5,View the leaderboard,View the leaderboard
176,User->url of leaderboard->redirect to the home page->load participants->partiticipants,DM,5,View the leaderboard,View the leaderboard
177,User->url of leaderboard->redirect to the home page->load participants->partiticipants,EI,5,View the leaderboard,View the leaderboard
178,User->profile detail page->load user profile->profile,CTRL,4,Update his/her profile,Update his/her profile
179,User->profile detail page->load user profile->profile,DM,4,Update his/her profile,Update his/her profile
180,User->profile detail page->load user profile->profile,EI,4,Update his/her profile,Update his/her profile
181,User->profile detail page->redirect to edit page->profile edit page,CTRL,4,Update his/her profile,Update his/her profile
182,User->profile detail page->redirect to edit page->profile edit page,INT,4,Update his/her profile,Update his/her profile
183,User->profile is updated feedback->redirect to profile page->profile detail page,CTRL,4,Update his/her profile,Update his/her profile
184,User->profile is updated feedback->redirect to profile page->profile detail page,INT,4,Update his/her profile,Update his/her profile
185,User->view profile button->load user profile->profile,CTRL,4,Update his/her profile,Update his/her profile
186,User->view profile button->load user profile->profile,DM,4,Update his/her profile,Update his/her profile
187,User->view profile button->load user profile->profile,EI,4,Update his/her profile,Update his/her profile
188,User->profile edit page->save edited profile->error when saving profile,CTRL,4,Update his/her profile,Update his/her profile
189,User->profile edit page->save edited profile->error when saving profile,INT,4,Update his/her profile,Update his/her profile
190,User->profile edit page->save edited profile->profile is updated feedback,CTRL,4,Update his/her profile,Update his/her profile
191,User->profile edit page->save edited profile->profile is updated feedback,INT,4,Update his/her profile,Update his/her profile
192,User->profile edit page->save edited profile->profile,CTRL,4,Update his/her profile,Update his/her profile
193,User->profile edit page->save edited profile->profile,DM,4,Update his/her profile,Update his/her profile
194,User->profile edit page->save edited profile->profile,EI,4,Update his/her profile,Update his/her profile
